id_geografia,id_cultivo,id_tiempo,rendimiento_ton_ha,precipitacion_mm,pesticidas_ton,temperatura_media_c
4,1,2009,4.742,871.0,380.0,27.35
4,1,2010,4.868,1220.3,342.0,27.78
4,1,2011,4.996,1123.2,782.0,27.31
4,1,2012,5.75,953.1,694.0,27.36
4,1,2013,5.221,1017.8,685.0,27.47
4,1,2014,5.306,1091.7,174.0,27.46
4,1,2015,5.427,645.0,176.0,27.69
4,1,2016,5.583,1059.8,180.0,27.65
4,1,2017,5.051,1146.2,183.0,27.44
4,1,2018,4.919,1002.0,200.0,27.15
4,1,2019,4.846,1024.9,220.0,27.5
4,1,2020,6.094,990.6,250.0,27.51
4,1,2021,1.631,880.9,251.0,27.4
4,1,2022,5.294,965.0,247.0,27.19
4,1,2023,3.278,1053.0,229.0,27.83
4,2,1990,2.381,1095.2,289.0,26.91
4,2,1991,1.833,964.2,289.0,26.94
4,2,1992,1.714,1295.7,289.0,27.05
4,2,1993,1.69,927.2,289.0,27.17
4,2,1994,1.668,830.3,289.0,26.99
4,2,1995,1.607,990.8,289.0,27.35
4,2,1996,1.639,1098.2,289.0,27.27
4,2,1997,1.634,988.5,289.0,27.65
4,2,1998,1.632,1269.8,289.0,28.04
4,2,1999,1.632,1075.3,266.0,27.53
4,2,2000,1.6,843.9,260.0,27.28
4,2,2001,1.615,1074.1,272.0,27.6
4,2,2002,1.562,1066.8,325.0,27.61
4,2,2003,1.571,1092.3,379.0,27.7
4,2,2004,1.579,1279.5,432.0,27.29
4,2,2005,1.597,1337.5,410.0,27.64
4,2,2006,1.625,1311.0,347.0,27.38
4,2,2007,1.601,1031.1,292.0,27.32
4,2,2008,1.619,1368.7,319.0,26.95
4,2,2009,1.59,871.0,380.0,27.35
4,2,2010,1.586,1220.3,342.0,27.78
4,2,2011,1.597,1123.2,782.0,27.31
4,2,2012,1.595,953.1,694.0,27.36
4,2,2013,1.593,1017.8,685.0,27.47
4,2,2014,1.583,1091.7,174.0,27.46
4,2,2015,1.58,645.0,176.0,27.69
4,2,2016,1.843,1059.8,180.0,27.65
4,2,2017,2.031,1146.2,183.0,27.44
4,2,2018,2.234,1002.0,200.0,27.15
4,2,2019,1.989,1024.9,220.0,27.5
4,2,2020,1.881,990.6,250.0,27.51
4,2,2021,2.001,880.9,251.0,27.4
4,2,2022,1.952,965.0,247.0,27.19
4,2,2023,1.94,1053.0,229.0,27.83
4,8,1990,6.154,1095.2,289.0,26.91
4,8,1991,6.014,964.2,289.0,26.94
4,8,1992,5.985,1295.7,289.0,27.05
4,8,1993,5.956,927.2,289.0,27.17
4,8,1994,5.928,830.3,289.0,26.99
4,8,1995,5.833,990.8,289.0,27.35
4,8,1996,5.9,1098.2,289.0,27.27
4,8,1997,5.907,988.5,289.0,27.65
4,8,1998,5.914,1269.8,289.0,28.04
4,8,1999,5.92,1075.3,266.0,27.53
4,8,2000,5.965,843.9,260.0,27.28
4,8,2001,5.956,1074.1,272.0,27.6
4,8,2002,5.893,1066.8,325.0,27.61
4,8,2003,5.833,1092.3,379.0,27.7
4,8,2004,5.714,1279.5,432.0,27.29
4,8,2005,5.984,1337.5,410.0,27.64
4,8,2006,6.25,1311.0,347.0,27.38
4,8,2007,6.138,1031.1,292.0,27.32
4,8,2008,6.222,1368.7,319.0,26.95
4,8,2009,6.21,871.0,380.0,27.35
4,8,2010,6.25,1220.3,342.0,27.78
4,8,2011,6.292,1123.2,782.0,27.31
4,8,2012,6.5,953.1,694.0,27.36
4,8,2013,6.37,1017.8,685.0,27.47
4,8,2014,6.346,1091.7,174.0,27.46
4,8,2015,6.443,645.0,176.0,27.69
4,8,2016,6.123,1059.8,180.0,27.65
4,8,2017,5.782,1146.2,183.0,27.44
4,8,2018,5.376,1002.0,200.0,27.15
4,8,2019,4.99,1024.9,220.0,27.5
4,8,2020,4.474,990.6,250.0,27.51
4,8,2021,1.817,880.9,251.0,27.4
4,8,2022,4.01,965.0,247.0,27.19
4,8,2023,3.958,1053.0,229.0,27.83
4,10,1990,3.462,1095.2,289.0,26.91
4,10,1991,3.738,964.2,289.0,26.94
4,10,1992,4.0,1295.7,289.0,27.05
4,10,1993,3.79,927.2,289.0,27.17
4,10,1994,3.777,830.3,289.0,26.99
4,10,1995,3.846,990.8,289.0,27.35
4,10,1996,3.728,1098.2,289.0,27.27
4,10,1997,3.709,988.5,289.0,27.65
4,10,1998,3.693,1269.8,289.0,28.04
4,10,1999,3.68,1075.3,266.0,27.53
4,10,2000,3.665,843.9,260.0,27.28
4,10,2001,3.667,1074.1,272.0,27.6
4,10,2002,3.625,1066.8,325.0,27.61
4,10,2003,3.556,1092.3,379.0,27.7
4,10,2004,3.5,1279.5,432.0,27.29
4,10,2005,3.499,1337.5,410.0,27.64
4,10,2006,3.47,1311.0,347.0,27.38
4,10,2007,3.443,1031.1,292.0,27.32
4,10,2008,3.419,1368.7,319.0,26.95
4,10,2009,3.392,871.0,380.0,27.35
4,10,2010,3.364,1220.3,342.0,27.78
4,10,2011,3.336,1123.2,782.0,27.31
4,10,2012,3.125,953.1,694.0,27.36
4,10,2013,3.273,1017.8,685.0,27.47
4,10,2014,3.231,1091.7,174.0,27.46
4,10,2015,3.199,645.0,176.0,27.69
4,10,2016,3.233,1059.8,180.0,27.65
4,10,2017,3.169,1146.2,183.0,27.44
4,10,2018,3.302,1002.0,200.0,27.15
4,10,2019,3.391,1024.9,220.0,27.5
4,10,2020,3.265,990.6,250.0,27.51
4,10,2021,3.318,880.9,251.0,27.4
4,10,2022,3.324,965.0,247.0,27.19
4,10,2023,3.302,1053.0,229.0,27.83
5,1,1990,10.0,667.2,26156.0,15.01
5,1,1991,10.0,666.0,26156.0,15.06
5,1,1992,10.0,733.5,26156.0,14.68
5,1,1993,10.0,617.6,26156.0,15.02
5,1,1994,10.0,605.2,30195.0,15.6
5,1,1995,10.0,510.7,37842.0,14.95
5,1,1996,10.0,629.6,54595.0,15.03
5,1,1997,10.0,657.6,77691.0,15.38
5,1,1998,10.0,623.4,62397.0,15.02
5,1,1999,10.0,636.5,73293.0,14.75
5,1,2000,10.0,712.2,84189.0,14.45
5,1,2001,10.0,712.7,95085.0,15.09
5,1,2002,10.0,754.6,105981.0,14.84
5,1,2003,10.0,596.4,116877.0,15.24
5,1,2004,10.0,580.7,127773.0,15.24
5,1,2005,10.0,581.7,138669.0,14.9
5,1,2006,10.0,599.7,149565.0,15.46
5,1,2007,10.0,586.3,186790.0,14.45
5,1,2008,10.0,532.9,203369.0,15.34
5,1,2009,10.17,538.2,140095.0,15.42
5,1,2010,10.1,557.3,235739.0,14.91
5,1,2011,10.0,566.5,220610.0,15.15
5,1,2012,10.0,629.1,216309.0,15.61
5,1,2013,9.946,521.2,212007.0,15.4
5,1,2014,9.921,702.5,207706.0,15.41
5,1,2015,10.016,649.2,203807.0,15.5
5,1,2016,10.036,660.4,199908.0,14.94
5,1,2017,10.03,639.0,196009.0,15.57
5,1,2018,10.022,597.4,172928.0,15.27
5,1,2019,10.018,587.0,241294.0,15.22
5,1,2020,10.017,501.2,241520.0,15.55
5,1,2021,10.02,540.3,262507.0,15.42
5,1,2022,10.02,482.2,262507.0,15.12
5,1,2023,10.173,564.1,262507.0,15.95
5,2,1990,3.461,667.2,26156.0,15.01
5,2,1991,4.044,666.0,26156.0,15.06
5,2,1992,4.524,733.5,26156.0,14.68
5,2,1993,4.355,617.6,26156.0,15.02
5,2,1994,4.237,605.2,30195.0,15.6
5,2,1995,4.522,510.7,37842.0,14.95
5,2,1996,4.04,629.6,54595.0,15.03
5,2,1997,4.556,657.6,77691.0,15.38
5,2,1998,6.078,623.4,62397.0,15.02
5,2,1999,5.37,636.5,73293.0,14.75
5,2,2000,5.433,712.2,84189.0,14.45
5,2,2001,5.455,712.7,95085.0,15.09
5,2,2002,6.079,754.6,105981.0,14.84
5,2,2003,6.477,596.4,116877.0,15.24
5,2,2004,6.393,580.7,127773.0,15.24
5,2,2005,7.359,581.7,138669.0,14.9
5,2,2006,5.903,599.7,149565.0,15.46
5,2,2007,7.666,586.3,186790.0,14.45
5,2,2008,6.452,532.9,203369.0,15.34
5,2,2009,5.576,538.2,140095.0,15.42
5,2,2010,7.804,557.3,235739.0,14.91
5,2,2011,6.35,566.5,220610.0,15.15
5,2,2012,5.735,629.1,216309.0,15.61
5,2,2013,6.604,521.2,212007.0,15.4
5,2,2014,6.841,702.5,207706.0,15.41
5,2,2015,7.309,649.2,203807.0,15.5
5,2,2016,7.443,660.4,199908.0,14.94
5,2,2017,7.576,639.0,196009.0,15.57
5,2,2018,6.088,597.4,172928.0,15.27
5,2,2019,7.862,587.0,241294.0,15.22
5,2,2020,7.554,501.2,241520.0,15.55
5,2,2021,7.43,540.3,262507.0,15.42
5,2,2022,6.733,482.2,262507.0,15.12
5,2,2023,5.109,564.1,262507.0,15.95
5,4,1990,20.275,667.2,26156.0,15.01
5,4,1991,20.569,666.0,26156.0,15.06
5,4,1992,19.904,733.5,26156.0,14.68
5,4,1993,21.031,617.6,26156.0,15.02
5,4,1994,23.017,605.2,30195.0,15.6
5,4,1995,27.427,510.7,37842.0,14.95
5,4,1996,22.888,629.6,54595.0,15.03
5,4,1997,26.85,657.6,77691.0,15.38
5,4,1998,29.374,623.4,62397.0,15.02
5,4,1999,23.894,636.5,73293.0,14.75
5,4,2000,27.757,712.2,84189.0,14.45
5,4,2001,28.377,712.7,95085.0,15.09
5,4,2002,25.135,754.6,105981.0,14.84
5,4,2003,27.927,596.4,116877.0,15.24
5,4,2004,28.872,580.7,127773.0,15.24
5,4,2005,28.392,581.7,138669.0,14.9
5,4,2006,28.583,599.7,149565.0,15.46
5,4,2007,28.676,586.3,186790.0,14.45
5,4,2008,27.941,532.9,203369.0,15.34
5,4,2009,29.333,538.2,140095.0,15.42
5,4,2010,29.62,557.3,235739.0,14.91
5,4,2011,29.865,566.5,220610.0,15.15
5,4,2012,30.397,629.1,216309.0,15.61
5,4,2013,30.736,521.2,212007.0,15.4
5,4,2014,31.058,702.5,207706.0,15.41
5,4,2015,31.342,649.2,203807.0,15.5
5,4,2016,32.197,660.4,199908.0,14.94
5,4,2017,32.859,639.0,196009.0,15.57
5,4,2018,33.46,597.4,172928.0,15.27
5,4,2019,34.134,587.0,241294.0,15.22
5,4,2020,36.077,501.2,241520.0,15.55
5,4,2021,34.791,540.3,262507.0,15.42
5,4,2022,35.131,482.2,262507.0,15.12
5,4,2023,35.367,564.1,262507.0,15.95
5,5,1990,3.671,667.2,26156.0,15.01
5,5,1991,4.029,666.0,26156.0,15.06
5,5,1992,5.208,733.5,26156.0,14.68
5,5,1993,4.356,617.6,26156.0,15.02
5,5,1994,4.299,605.2,30195.0,15.6
5,5,1995,5.031,510.7,37842.0,14.95
5,5,1996,5.103,629.6,54595.0,15.03
5,5,1997,5.37,657.6,77691.0,15.38
5,5,1998,4.776,623.4,62397.0,15.02
5,5,1999,5.734,636.5,73293.0,14.75
5,5,2000,4.78,712.2,84189.0,14.45
5,5,2001,5.75,712.7,95085.0,15.09
5,5,2002,5.72,754.6,105981.0,14.84
5,5,2003,5.4,596.4,116877.0,15.24
5,5,2004,6.266,580.7,127773.0,15.24
5,5,2005,6.016,581.7,138669.0,14.9
5,5,2006,7.061,599.7,149565.0,15.46
5,5,2007,6.56,586.3,186790.0,14.45
5,5,2008,6.828,532.9,203369.0,15.34
5,5,2009,6.884,538.2,140095.0,15.42
5,5,2010,5.765,557.3,235739.0,14.91
5,5,2011,6.79,566.5,220610.0,15.15
5,5,2012,6.662,629.1,216309.0,15.61
5,5,2013,6.719,521.2,212007.0,15.4
5,5,2014,6.504,702.5,207706.0,15.41
5,5,2015,6.699,649.2,203807.0,15.5
5,5,2016,6.763,660.4,199908.0,14.94
5,5,2017,6.508,639.0,196009.0,15.57
5,5,2018,6.903,597.4,172928.0,15.27
5,5,2019,6.492,587.0,241294.0,15.22
5,5,2020,6.6,501.2,241520.0,15.55
5,5,2021,7.266,540.3,262507.0,15.42
5,5,2022,6.57,482.2,262507.0,15.12
5,5,2023,6.724,564.1,262507.0,15.95
5,6,1990,2.812,667.2,26156.0,15.01
5,6,1991,3.332,666.0,26156.0,15.06
5,6,1992,3.622,733.5,26156.0,14.68
5,6,1993,3.953,617.6,26156.0,15.02
5,6,1994,3.506,605.2,30195.0,15.6
5,6,1995,3.459,510.7,37842.0,14.95
5,6,1996,3.876,629.6,54595.0,15.03
5,6,1997,3.684,657.6,77691.0,15.38
5,6,1998,4.81,623.4,62397.0,15.02
5,6,1999,4.384,636.5,73293.0,14.75
5,6,2000,4.648,712.2,84189.0,14.45
5,6,2001,4.743,712.7,95085.0,15.09
5,6,2002,5.269,754.6,105981.0,14.84
5,6,2003,5.032,596.4,116877.0,15.24
5,6,2004,4.553,580.7,127773.0,15.24
5,6,2005,5.187,581.7,138669.0,14.9
5,6,2006,4.678,599.7,149565.0,15.46
5,6,2007,4.702,586.3,186790.0,14.45
5,6,2008,4.747,532.9,203369.0,15.34
5,6,2009,3.875,538.2,140095.0,15.42
5,6,2010,4.816,557.3,235739.0,14.91
5,6,2011,4.403,566.5,220610.0,15.15
5,6,2012,4.653,629.1,216309.0,15.61
5,6,2013,4.085,521.2,212007.0,15.4
5,6,2014,4.401,702.5,207706.0,15.41
5,6,2015,4.704,649.2,203807.0,15.5
5,6,2016,4.498,660.4,199908.0,14.94
5,6,2017,4.663,639.0,196009.0,15.57
5,6,2018,3.574,597.4,172928.0,15.27
5,6,2019,4.674,587.0,241294.0,15.22
5,6,2020,4.63,501.2,241520.0,15.55
5,6,2021,4.434,540.3,262507.0,15.42
5,6,2022,4.12,482.2,262507.0,15.12
5,6,2023,3.218,564.1,262507.0,15.95
5,7,1990,2.157,667.2,26156.0,15.01
5,7,1991,2.275,666.0,26156.0,15.06
5,7,1992,2.292,733.5,26156.0,14.68
5,7,1993,2.159,617.6,26156.0,15.02
5,7,1994,2.039,605.2,30195.0,15.6
5,7,1995,2.045,510.7,37842.0,14.95
5,7,1996,2.105,629.6,54595.0,15.03
5,7,1997,1.721,657.6,77691.0,15.38
5,7,1998,2.694,623.4,62397.0,15.02
5,7,1999,2.445,636.5,73293.0,14.75
5,7,2000,2.331,712.2,84189.0,14.45
5,7,2001,2.585,712.7,95085.0,15.09
5,7,2002,2.63,754.6,105981.0,14.84
5,7,2003,2.803,596.4,116877.0,15.24
5,7,2004,2.208,580.7,127773.0,15.24
5,7,2005,2.729,581.7,138669.0,14.9
5,7,2006,2.679,599.7,149565.0,15.46
5,7,2007,2.971,586.3,186790.0,14.45
5,7,2008,2.822,532.9,203369.0,15.34
5,7,2009,1.848,538.2,140095.0,15.42
5,7,2010,2.905,557.3,235739.0,14.91
5,7,2011,2.605,566.5,220610.0,15.15
5,7,2012,2.281,629.1,216309.0,15.61
5,7,2013,2.539,521.2,212007.0,15.4
5,7,2014,2.774,702.5,207706.0,15.41
5,7,2015,3.175,649.2,203807.0,15.5
5,7,2016,3.015,660.4,199908.0,14.94
5,7,2017,3.171,639.0,196009.0,15.57
5,7,2018,2.316,597.4,172928.0,15.27
5,7,2019,3.334,587.0,241294.0,15.22
5,7,2020,2.919,501.2,241520.0,15.55
5,7,2021,2.807,540.3,262507.0,15.42
5,7,2022,2.763,482.2,262507.0,15.12
5,7,2023,1.744,564.1,262507.0,15.95
5,8,1990,13.186,667.2,26156.0,15.01
5,8,1991,13.136,666.0,26156.0,15.06
5,8,1992,12.727,733.5,26156.0,14.68
5,8,1993,12.296,617.6,26156.0,15.02
5,8,1994,17.667,605.2,30195.0,15.6
5,8,1995,16.8,510.7,37842.0,14.95
5,8,1996,17.0,629.6,54595.0,15.03
5,8,1997,14.566,657.6,77691.0,15.38
5,8,1998,17.506,623.4,62397.0,15.02
5,8,1999,14.399,636.5,73293.0,14.75
5,8,2000,15.142,712.2,84189.0,14.45
5,8,2001,15.521,712.7,95085.0,15.09
5,8,2002,15.589,754.6,105981.0,14.84
5,8,2003,15.434,596.4,116877.0,15.24
5,8,2004,15.164,580.7,127773.0,15.24
5,8,2005,15.082,581.7,138669.0,14.9
5,8,2006,14.998,599.7,149565.0,15.46
5,8,2007,14.838,586.3,186790.0,14.45
5,8,2008,14.678,532.9,203369.0,15.34
5,8,2009,14.518,538.2,140095.0,15.42
5,8,2010,14.304,557.3,235739.0,14.91
5,8,2011,14.07,566.5,220610.0,15.15
5,8,2012,13.898,629.1,216309.0,15.61
5,8,2013,13.72,521.2,212007.0,15.4
5,8,2014,13.544,702.5,207706.0,15.41
5,8,2015,13.373,649.2,203807.0,15.5
5,8,2016,13.206,660.4,199908.0,14.94
5,8,2017,13.117,639.0,196009.0,15.57
5,8,2018,13.023,597.4,172928.0,15.27
5,8,2019,12.0,587.0,241294.0,15.22
5,8,2020,12.019,501.2,241520.0,15.55
5,8,2021,12.324,540.3,262507.0,15.42
5,8,2022,12.451,482.2,262507.0,15.12
5,8,2023,12.256,564.1,262507.0,15.95
5,9,1990,1.895,667.2,26156.0,15.01
5,9,1991,2.174,666.0,26156.0,15.06
5,9,1992,2.321,733.5,26156.0,14.68
5,9,1993,2.022,617.6,26156.0,15.02
5,9,1994,2.166,605.2,30195.0,15.6
5,9,1995,1.936,510.7,37842.0,14.95
5,9,1996,2.242,629.6,54595.0,15.03
5,9,1997,2.596,657.6,77691.0,15.38
5,9,1998,2.305,623.4,62397.0,15.02
5,9,1999,2.487,636.5,73293.0,14.75
5,9,2000,2.49,712.2,84189.0,14.45
5,9,2001,2.235,712.7,95085.0,15.09
5,9,2002,2.033,754.6,105981.0,14.84
5,9,2003,2.539,596.4,116877.0,15.24
5,9,2004,2.627,580.7,127773.0,15.24
5,9,2005,2.531,581.7,138669.0,14.9
5,9,2006,2.626,599.7,149565.0,15.46
5,9,2007,2.831,586.3,186790.0,14.45
5,9,2008,1.963,532.9,203369.0,15.34
5,9,2009,2.757,538.2,140095.0,15.42
5,9,2010,3.503,557.3,235739.0,14.91
5,9,2011,3.225,566.5,220610.0,15.15
5,9,2012,2.658,629.1,216309.0,15.61
5,9,2013,2.662,521.2,212007.0,15.4
5,9,2014,2.81,702.5,207706.0,15.41
5,9,2015,2.862,649.2,203807.0,15.5
5,9,2016,3.305,660.4,199908.0,14.94
5,9,2017,3.181,639.0,196009.0,15.57
5,9,2018,3.216,597.4,172928.0,15.27
5,9,2019,2.939,587.0,241294.0,15.22
5,9,2020,2.76,501.2,241520.0,15.55
5,9,2021,3.382,540.3,262507.0,15.42
5,9,2022,2.288,482.2,262507.0,15.12
5,9,2023,2.843,564.1,262507.0,15.95
6,2,1992,3.234,595.1,8.0,5.31
6,2,1993,3.226,552.6,8.0,6.02
6,2,1994,3.267,594.2,23.0,7.22
6,2,1995,1.826,472.2,24.0,7.35
6,2,1996,2.224,465.9,32.0,7.68
6,2,1997,4.555,526.7,41.0,6.93
6,2,1998,2.608,467.3,51.0,8.07
6,2,1999,4.03,478.6,60.0,8.25
6,2,2000,2.318,408.8,70.0,7.67
6,2,2001,3.791,464.9,79.0,8.31
6,2,2002,3.738,637.7,89.0,7.29
6,2,2003,4.606,678.3,98.0,7.47
6,2,2004,6.179,597.6,205.0,7.55
6,2,2005,4.469,592.7,221.0,7.66
6,2,2006,3.327,535.6,228.0,7.95
6,2,2007,5.326,694.4,242.0,7.2
6,2,2008,5.342,468.1,218.0,7.56
6,2,2009,5.776,654.8,198.0,7.74
6,2,2010,4.672,650.9,279.0,9.47
6,2,2011,5.426,668.1,321.0,7.12
6,2,2012,6.222,516.1,363.0,8.05
6,2,2013,6.711,519.4,405.0,7.91
6,2,2014,7.083,510.1,447.0,8.6
6,2,2015,6.882,592.0,488.0,8.37
6,2,2016,6.391,676.0,530.0,7.84
6,2,2017,4.9,436.5,572.0,8.09
6,2,2018,5.506,589.0,614.0,9.38
6,2,2019,4.185,417.6,527.0,8.6
6,2,2020,5.207,575.2,639.0,8.29
6,2,2021,5.378,438.2,914.0,8.98
6,2,2022,5.164,443.9,892.0,8.67
6,2,2023,7.749,568.8,1012.0,9.02
6,4,1992,11.13,595.1,8.0,5.31
6,4,1993,13.442,552.6,8.0,6.02
6,4,1994,13.12,594.2,23.0,7.22
6,4,1995,13.12,472.2,24.0,7.35
6,4,1996,12.963,465.9,32.0,7.68
6,4,1997,10.936,526.7,41.0,6.93
6,4,1998,13.441,467.3,51.0,8.07
6,4,1999,13.062,478.6,60.0,8.25
6,4,2000,8.735,408.8,70.0,7.67
6,4,2001,11.462,464.9,79.0,8.31
6,4,2002,12.281,637.7,89.0,7.29
6,4,2003,15.719,678.3,98.0,7.47
6,4,2004,16.151,597.6,205.0,7.55
6,4,2005,16.446,592.7,221.0,7.66
6,4,2006,16.342,535.6,228.0,7.95
6,4,2007,18.472,694.4,242.0,7.2
6,4,2008,18.91,468.1,218.0,7.56
6,4,2009,18.55,654.8,198.0,7.74
6,4,2010,17.015,650.9,279.0,9.47
6,4,2011,19.443,668.1,321.0,7.12
6,4,2012,20.715,516.1,363.0,8.05
6,4,2013,21.529,519.4,405.0,7.91
6,4,2014,23.172,510.1,447.0,8.6
6,4,2015,21.885,592.0,488.0,8.37
6,4,2016,21.031,676.0,530.0,7.84
6,4,2017,21.628,436.5,572.0,8.09
6,4,2018,18.813,589.0,614.0,9.38
6,4,2019,20.069,417.6,527.0,8.6
6,4,2020,21.305,575.2,639.0,8.29
6,4,2021,18.299,438.2,914.0,8.98
6,4,2022,18.246,443.9,892.0,8.67
6,4,2023,19.499,568.8,1012.0,9.02
6,9,1992,2.16,595.1,8.0,5.31
6,9,1993,2.226,552.6,8.0,6.02
6,9,1994,1.784,594.2,23.0,7.22
6,9,1995,2.548,472.2,24.0,7.35
6,9,1996,2.357,465.9,32.0,7.68
6,9,1997,1.701,526.7,41.0,6.93
6,9,1998,2.065,467.3,51.0,8.07
6,9,1999,1.947,478.6,60.0,8.25
6,9,2000,1.668,408.8,70.0,7.67
6,9,2001,2.226,464.9,79.0,8.31
6,9,2002,2.388,637.7,89.0,7.29
6,9,2003,1.718,678.3,98.0,7.47
6,9,2004,2.342,597.6,205.0,7.55
6,9,2005,2.025,592.7,221.0,7.66
6,9,2006,1.463,535.6,228.0,7.95
6,9,2007,2.584,694.4,242.0,7.2
6,9,2008,2.432,468.1,218.0,7.56
6,9,2009,2.237,654.8,198.0,7.74
6,9,2010,2.119,650.9,279.0,9.47
6,9,2011,2.88,668.1,321.0,7.12
6,9,2012,2.601,516.1,363.0,8.05
6,9,2013,3.127,519.4,405.0,7.91
6,9,2014,3.226,510.1,447.0,8.6
6,9,2015,3.344,592.0,488.0,8.37
6,9,2016,3.243,676.0,530.0,7.84
6,9,2017,2.178,436.5,572.0,8.09
6,9,2018,2.824,589.0,614.0,9.38
6,9,2019,1.956,417.6,527.0,8.6
6,9,2020,2.253,575.2,639.0,8.29
6,9,2021,1.677,438.2,914.0,8.98
6,9,2022,2.451,443.9,892.0,8.67
6,9,2023,2.526,568.8,1012.0,9.02
7,2,1990,4.182,440.7,17867.0,22.02
7,2,1991,3.994,478.6,17867.0,22.18
7,2,1992,5.172,471.2,22235.0,21.65
7,2,1993,4.426,494.7,23899.0,21.9
7,2,1994,4.662,359.5,21057.0,21.84
7,2,1995,4.826,521.2,25598.0,21.71
7,2,1996,5.769,476.8,31185.0,22.01
7,2,1997,5.94,528.5,34092.0,21.73
7,2,1998,4.754,547.0,37215.0,22.31
7,2,1999,5.121,570.8,34200.0,21.82
7,2,2000,4.936,639.0,33475.0,21.46
7,2,2001,4.647,494.1,32710.0,21.48
7,2,2002,5.493,348.2,26650.0,22.17
7,2,2003,6.257,466.9,32418.0,22.12
7,2,2004,5.633,494.1,36277.0,21.99
7,2,2005,5.798,413.0,34310.0,22.46
7,2,2006,5.386,450.1,35901.0,21.85
7,2,2007,4.91,468.8,32446.0,22.0
7,2,2008,5.691,469.0,42935.0,21.71
7,2,2009,5.817,485.5,38066.0,22.13
7,2,2010,5.559,634.4,42169.0,21.48
7,2,2011,5.739,560.0,47633.0,21.46
7,2,2012,6.465,473.0,48688.0,21.76
7,2,2013,6.444,450.5,45177.0,22.73
7,2,2014,7.455,463.1,49857.0,22.55
7,2,2015,8.3,451.5,50922.0,22.34
7,2,2016,7.508,500.2,63416.0,22.37
7,2,2017,6.436,472.9,59634.0,22.48
7,2,2018,7.336,448.5,80072.0,22.52
7,2,2019,5.551,383.6,100511.0,22.8
7,2,2020,7.091,486.7,120949.0,22.53
7,2,2021,6.682,495.5,141387.0,22.04
7,2,2022,8.175,528.8,161826.0,21.93
7,2,2023,4.972,481.1,182264.0,22.32
7,4,1990,28.983,440.7,17867.0,22.02
7,4,1991,28.536,478.6,17867.0,22.18
7,4,1992,28.922,471.2,22235.0,21.65
7,4,1993,29.098,494.7,23899.0,21.9
7,4,1994,29.427,359.5,21057.0,21.84
7,4,1995,29.818,521.2,25598.0,21.71
7,4,1996,31.285,476.8,31185.0,22.01
7,4,1997,31.306,528.5,34092.0,21.73
7,4,1998,32.229,547.0,37215.0,22.31
7,4,1999,32.126,570.8,34200.0,21.82
7,4,2000,28.453,639.0,33475.0,21.46
7,4,2001,32.863,494.1,32710.0,21.48
7,4,2002,35.136,348.2,26650.0,22.17
7,4,2003,34.744,466.9,32418.0,22.12
7,4,2004,36.279,494.1,36277.0,21.99
7,4,2005,34.412,413.0,34310.0,22.46
7,4,2006,35.432,450.1,35901.0,21.85
7,4,2007,35.546,468.8,32446.0,22.0
7,4,2008,38.122,469.0,42935.0,21.71
7,4,2009,36.175,485.5,38066.0,22.13
7,4,2010,35.133,634.4,42169.0,21.48
7,4,2011,35.089,560.0,47633.0,21.46
7,4,2012,38.259,473.0,48688.0,21.76
7,4,2013,38.543,450.5,45177.0,22.73
7,4,2014,39.697,463.1,49857.0,22.55
7,4,2015,39.25,451.5,50922.0,22.34
7,4,2016,40.41,500.2,63416.0,22.37
7,4,2017,38.953,472.9,59634.0,22.48
7,4,2018,39.968,448.5,80072.0,22.52
7,4,2019,37.802,383.6,100511.0,22.8
7,4,2020,39.797,486.7,120949.0,22.53
7,4,2021,40.394,495.5,141387.0,22.04
7,4,2022,40.682,528.8,161826.0,21.93
7,4,2023,40.567,481.1,182264.0,22.32
7,5,1990,8.8,440.7,17867.0,22.02
7,5,1991,8.843,478.6,17867.0,22.18
7,5,1992,8.835,471.2,22235.0,21.65
7,5,1993,7.64,494.7,23899.0,21.9
7,5,1994,8.154,359.5,21057.0,21.84
7,5,1995,8.8,521.2,25598.0,21.71
7,5,1996,6.354,476.8,31185.0,22.01
7,5,1997,8.326,528.5,34092.0,21.73
7,5,1998,9.426,547.0,37215.0,22.31
7,5,1999,9.162,570.8,34200.0,21.82
7,5,2000,8.257,639.0,33475.0,21.46
7,5,2001,9.307,494.1,32710.0,21.48
7,5,2002,8.258,348.2,26650.0,22.17
7,5,2003,9.558,466.9,32418.0,22.12
7,5,2004,8.33,494.1,36277.0,21.99
7,5,2005,6.617,413.0,34310.0,22.46
7,5,2006,9.818,450.1,35901.0,21.85
7,5,2007,8.261,468.8,32446.0,22.0
7,5,2008,7.599,469.0,42935.0,21.71
7,5,2009,8.461,485.5,38066.0,22.13
7,5,2010,10.39,634.4,42169.0,21.48
7,5,2011,9.544,560.0,47633.0,21.46
7,5,2012,8.91,473.0,48688.0,21.76
7,5,2013,10.218,450.5,45177.0,22.73
7,5,2014,10.683,463.1,49857.0,22.55
7,5,2015,9.91,451.5,50922.0,22.34
7,5,2016,10.289,500.2,63416.0,22.37
7,5,2017,9.821,472.9,59634.0,22.48
7,5,2018,10.386,448.5,80072.0,22.52
7,5,2019,8.771,383.6,100511.0,22.8
7,5,2020,10.031,486.7,120949.0,22.53
7,5,2021,9.382,495.5,141387.0,22.04
7,5,2022,11.054,528.8,161826.0,21.93
