iso3,Year,avg_temp,average_rain_fall_mm_per_year
IDN,2002,26.06,2592.2
IDN,2003,25.92,2861.0
IDN,2004,25.92,2647.4
IDN,2005,25.94,2744.2
IDN,2006,25.83,2646.1
IDN,2007,25.85,2855.1
IDN,2008,25.72,2988.4
IDN,2009,25.98,2773.9
IDN,2010,26.09,3257.3
IDN,2011,25.89,2894.5
IDN,2012,25.99,2847.5
IDN,2013,26.06,2886.0
IDN,2014,26.04,2609.3
IDN,2015,26.12,2492.9
IDN,2016,26.24,2908.0
IDN,2017,26.04,2994.5
IDN,2018,26.05,2790.8
IDN,2019,26.2,2518.6
IDN,2020,26.2,2959.7
IDN,2021,26.01,3049.1
IDN,2022,25.96,3110.3
IDN,2023,26.17,2681.6
IND,1990,24.49,1232.1
IND,1991,24.62,1038.9
IND,1992,24.48,975.9
IND,1993,24.7,1080.3
IND,1994,24.56,1140.8
IND,1995,24.72,1150.3
IND,1996,24.77,1113.8
IND,1997,24.22,1127.3
IND,1998,24.99,1186.9
IND,1999,24.88,1078.0
IND,2000,24.8,1057.7
IND,2001,24.93,1037.9
IND,2002,25.2,929.2
IND,2003,24.93,1062.0
IND,2004,25.03,1038.2
IND,2005,24.77,1106.9
IND,2006,25.03,1176.8
IND,2007,25.06,1126.0
IND,2008,24.82,1164.0
IND,2009,25.57,1005.5
IND,2010,25.51,1228.8
IND,2011,24.88,1145.4
IND,2012,24.83,1070.7
IND,2013,24.71,1235.3
IND,2014,24.86,1067.6
IND,2015,24.98,1126.3
IND,2016,25.36,1127.9
IND,2017,25.23,1157.3
IND,2018,25.11,1034.8
IND,2019,25.02,1301.3
IND,2020,24.86,1227.5
IND,2021,25.07,1211.3
IND,2022,25.18,1272.6
IND,2023,25.02,1161.5
IRL,1990,10.1,1201.7
IRL,1991,9.45,1079.2
IRL,1992,9.47,1148.9
IRL,1993,9.21,1232.9
IRL,1994,9.61,1302.7
IRL,1995,10.14,1139.3
IRL,1996,9.16,1125.3
IRL,1997,10.29,1142.8
IRL,1998,10.06,1336.6
IRL,1999,10.12,1278.9
IRL,2000,9.76,1299.0
IRL,2001,9.64,982.5
IRL,2002,10.04,1438.3
IRL,2003,10.12,1010.9
IRL,2004,10.02,1120.8
IRL,2005,10.08,1101.0
IRL,2006,10.23,1219.8
IRL,2007,10.34,1102.3
IRL,2008,9.71,1335.2
IRL,2009,9.76,1374.2
IRL,2010,8.77,1053.3
IRL,2011,9.88,1196.2
IRL,2012,9.54,1229.5
IRL,2013,9.57,1135.8
IRL,2014,10.25,1354.6
IRL,2015,9.56,1374.1
IRL,2016,9.86,1143.3
IRL,2017,10.11,1194.9
IRL,2018,9.83,1222.8
IRL,2019,9.99,1289.2
IRL,2020,9.94,1370.6
IRL,2021,10.02,1162.5
IRL,2022,10.5,1157.1
IRL,2023,10.66,1395.9
IRN,1990,17.9,176.3
IRN,1991,17.59,265.6
IRN,1992,16.57,277.3
IRN,1993,17.27,262.9
IRN,1994,17.83,231.2
IRN,1995,17.88,212.3
IRN,1996,17.66,266.0
IRN,1997,17.92,228.2
IRN,1998,18.61,220.1
IRN,1999,18.72,206.8
IRN,2000,18.38,195.2
IRN,2001,18.97,161.6
IRN,2002,18.64,203.3
IRN,2003,18.33,234.0
IRN,2004,18.6,256.7
IRN,2005,18.45,207.0
IRN,2006,18.65,231.4
IRN,2007,18.25,203.8
IRN,2008,18.38,142.2
IRN,2009,18.57,240.2
IRN,2010,19.5,148.3
IRN,2011,18.26,225.8
IRN,2012,18.22,214.7
IRN,2013,18.79,199.5
IRN,2014,18.49,198.8
IRN,2015,18.92,211.4
IRN,2016,19.07,197.9
IRN,2017,18.85,197.6
IRN,2018,19.36,220.1
IRN,2019,18.82,260.3
IRN,2020,18.4,258.3
IRN,2021,19.58,143.2
IRN,2022,19.32,183.8
IRN,2023,19.62,204.2
IRQ,1990,22.32,156.1
IRQ,1991,22.26,213.9
IRQ,1992,20.96,223.3
IRQ,1993,21.89,240.1
IRQ,1994,22.81,234.5
IRQ,1995,22.49,154.2
IRQ,1996,22.87,238.6
IRQ,1997,22.16,201.0
IRQ,1998,23.37,171.5
IRQ,1999,23.37,169.2
IRQ,2000,22.86,178.4
IRQ,2001,23.48,187.2
IRQ,2002,22.84,209.3
IRQ,2003,23.01,214.6
IRQ,2004,22.88,201.3
IRQ,2005,22.96,180.8
IRQ,2006,23.0,220.2
IRQ,2007,22.92,176.6
IRQ,2008,23.09,134.2
IRQ,2009,23.07,174.8
IRQ,2010,24.47,155.7
IRQ,2011,22.61,179.3
IRQ,2012,23.21,177.0
IRQ,2013,22.87,197.8
IRQ,2014,23.32,180.6
IRQ,2015,23.54,171.7
IRQ,2016,23.36,212.7
IRQ,2017,23.38,169.8
IRQ,2018,24.18,236.7
IRQ,2019,23.55,211.8
IRQ,2020,23.43,211.6
IRQ,2021,24.26,153.4
IRQ,2022,23.84,164.9
IRQ,2023,24.05,191.0
ISL,1990,1.26,1189.2
ISL,1991,2.04,1257.5
ISL,1992,1.29,1348.2
ISL,1993,1.16,1137.5
ISL,1994,1.07,1155.7
ISL,1995,0.58,1037.2
ISL,1996,1.71,1049.8
ISL,1997,1.73,1178.6
ISL,1998,1.1,1080.4
ISL,1999,1.29,1146.1
ISL,2000,1.58,1055.1
ISL,2001,1.87,1092.2
ISL,2002,2.11,1276.5
ISL,2003,2.79,1263.3
ISL,2004,2.43,1280.3
ISL,2005,1.63,1112.5
ISL,2006,2.24,1281.0
ISL,2007,2.09,1323.0
ISL,2008,1.83,1110.9
ISL,2009,2.14,1261.3
ISL,2010,2.26,969.9
ISL,2011,1.95,1319.7
ISL,2012,2.01,1130.4
ISL,2013,1.69,1191.3
ISL,2014,2.82,1279.1
ISL,2015,1.47,1268.8
ISL,2016,2.63,1264.7
ISL,2017,2.39,1235.2
ISL,2018,2.09,1417.6
ISL,2019,2.23,1126.2
ISL,2020,1.9,1213.4
ISL,2021,2.23,1176.4
ISL,2022,2.03,1282.1
ISL,2023,1.77,1115.6
ISR,1990,19.37,211.6
ISR,1991,19.3,434.0
ISR,1992,18.28,399.3
ISR,1993,19.22,216.6
ISR,1994,19.81,407.6
ISR,1995,19.44,165.4
ISR,1996,19.91,243.2
ISR,1997,19.17,309.0
ISR,1998,20.3,213.9
ISR,1999,20.17,139.1
ISR,2000,19.57,310.4
ISR,2001,20.27,248.0
ISR,2002,20.17,328.6
ISR,2003,20.12,345.9
ISR,2004,19.93,235.1
ISR,2005,19.8,229.2
ISR,2006,19.72,235.1
ISR,2007,19.98,218.6
ISR,2008,20.21,199.3
ISR,2009,20.13,208.0
ISR,2010,21.65,190.4
ISR,2011,19.67,254.3
ISR,2012,20.39,305.9
ISR,2013,20.16,285.7
ISR,2014,20.4,258.1
ISR,2015,20.22,269.0
ISR,2016,20.64,250.3
ISR,2017,20.24,123.8
ISR,2018,20.99,310.6
ISR,2019,20.34,275.8
ISR,2020,20.4,372.4
ISR,2021,20.74,243.8
ISR,2022,20.11,337.5
ISR,2023,20.96,334.3
ITA,1990,13.06,806.9
ITA,1991,12.24,789.8
ITA,1992,12.9,834.9
ITA,1993,12.65,788.6
ITA,1994,13.68,791.4
ITA,1995,12.66,849.3
ITA,1996,12.18,1030.2
ITA,1997,13.14,770.0
ITA,1998,12.93,784.8
ITA,1999,13.15,855.7
ITA,2000,13.47,835.1
ITA,2001,13.16,769.3
ITA,2002,13.44,951.4
ITA,2003,13.47,716.7
ITA,2004,12.9,854.5
ITA,2005,12.58,839.2
ITA,2006,13.29,729.7
ITA,2007,13.45,736.6
ITA,2008,13.29,929.7
ITA,2009,13.36,890.6
ITA,2010,12.68,986.4
ITA,2011,13.64,719.9
ITA,2012,13.44,741.2
ITA,2013,13.13,855.7
ITA,2014,13.97,938.6
ITA,2015,13.88,687.2
ITA,2016,13.61,745.3
ITA,2017,13.5,628.4
ITA,2018,14.19,764.3
ITA,2019,13.97,891.3
ITA,2020,13.98,761.1
ITA,2021,13.47,712.2
ITA,2022,14.44,578.7
ITA,2023,14.38,772.9
JAM,1990,25.63,1787.3
JAM,1991,25.56,1725.7
JAM,1992,25.68,1468.2
JAM,1993,25.71,2414.4
JAM,1994,25.96,1690.0
JAM,1995,25.87,2088.7
JAM,1996,25.38,2290.3
JAM,1997,26.09,1435.2
JAM,1998,26.35,1893.2
JAM,1999,25.82,2162.9
JAM,2000,25.73,1710.7
JAM,2001,25.9,2024.4
JAM,2002,26.13,1795.7
JAM,2003,26.14,2002.0
JAM,2004,25.93,1551.0
JAM,2005,25.91,2489.5
JAM,2006,26.1,1705.7
JAM,2007,25.92,2466.4
JAM,2008,25.64,1898.9
JAM,2009,25.77,1688.3
JAM,2010,25.43,2575.4
JAM,2011,25.61,2282.7
JAM,2012,25.82,1719.1
JAM,2013,26.19,1449.4
JAM,2014,26.22,2237.0
JAM,2015,26.44,1399.0
JAM,2016,26.32,1751.8
JAM,2017,26.24,2844.5
JAM,2018,26.17,1400.1
JAM,2019,26.41,1607.7
JAM,2020,26.38,2222.4
JAM,2021,26.16,2036.1
JAM,2022,26.1,1802.8
JAM,2023,26.65,1955.0
JOR,1990,18.81,104.7
JOR,1991,18.73,160.7
JOR,1992,17.67,164.2
JOR,1993,18.64,99.6
JOR,1994,19.25,162.4
JOR,1995,18.89,75.1
JOR,1996,19.35,104.0
JOR,1997,18.59,140.3
JOR,1998,19.8,90.0
JOR,1999,19.67,64.0
JOR,2000,19.04,105.6
JOR,2001,19.79,104.1
JOR,2002,19.66,130.4
JOR,2003,19.61,140.4
JOR,2004,19.43,97.7
JOR,2005,19.31,95.5
JOR,2006,19.18,93.4
JOR,2007,19.43,92.3
JOR,2008,19.68,69.1
JOR,2009,19.57,82.7
JOR,2010,21.23,92.7
JOR,2011,19.08,107.7
JOR,2012,19.83,107.1
JOR,2013,19.61,116.8
JOR,2014,19.83,120.3
JOR,2015,19.76,102.6
JOR,2016,20.08,107.3
JOR,2017,19.77,55.5
JOR,2018,20.41,121.6
JOR,2019,19.84,112.2
JOR,2020,19.88,145.4
JOR,2021,20.2,92.8
JOR,2022,19.63,129.9
JOR,2023,20.4,143.9
JPN,1990,12.29,1759.7
JPN,1991,11.66,1797.8
JPN,1992,11.37,1518.4
JPN,1993,10.87,1928.2
JPN,1994,12.12,1188.1
JPN,1995,11.35,1484.8
JPN,1996,10.97,1370.4
JPN,1997,11.63,1595.3
JPN,1998,12.23,1922.3
JPN,1999,11.99,1723.5
JPN,2000,11.8,1516.1
JPN,2001,11.49,1539.7
JPN,2002,11.77,1546.2
JPN,2003,11.45,1724.1
JPN,2004,12.38,1685.4
JPN,2005,11.48,1359.5
JPN,2006,11.68,1811.7
JPN,2007,12.13,1436.6
JPN,2008,11.81,1490.2
JPN,2009,11.88,1671.8
JPN,2010,12.15,1774.2
JPN,2011,11.69,1737.3
JPN,2012,11.49,1728.9
JPN,2013,11.9,1690.8
JPN,2014,11.66,1715.6
JPN,2015,12.19,1801.1
JPN,2016,12.3,1831.6
JPN,2017,11.66,1496.2
JPN,2018,12.25,1810.3
JPN,2019,12.42,1554.5
JPN,2020,12.43,1785.3
JPN,2021,12.45,1796.7
JPN,2022,12.42,1585.4
JPN,2023,12.99,1636.7
KAZ,1990,7.16,288.1
KAZ,1991,7.03,205.1
KAZ,1992,6.13,267.0
KAZ,1993,5.29,306.1
KAZ,1994,5.95,260.3
KAZ,1995,7.71,209.1
KAZ,1996,5.38,215.3
KAZ,1997,7.29,230.6
KAZ,1998,6.65,242.7
KAZ,1999,7.36,257.2
KAZ,2000,7.14,267.3
KAZ,2001,7.23,269.2
KAZ,2002,7.63,296.6
KAZ,2003,6.59,286.2
KAZ,2004,7.75,272.1
KAZ,2005,7.49,234.1
KAZ,2006,7.28,259.7
KAZ,2007,7.59,249.0
KAZ,2008,7.49,221.0
KAZ,2009,6.88,270.1
KAZ,2010,7.36,238.4
KAZ,2011,6.29,258.5
KAZ,2012,6.72,233.3
KAZ,2013,8.06,296.0
KAZ,2014,6.49,250.7
KAZ,2015,7.82,296.3
KAZ,2016,7.71,328.4
KAZ,2017,7.55,241.5
KAZ,2018,6.46,252.8
KAZ,2019,7.78,237.1
KAZ,2020,8.31,236.5
KAZ,2021,7.78,223.1
KAZ,2022,8.0,254.7
KAZ,2023,8.91,260.0
KEN,1990,24.74,777.6
KEN,1991,24.79,628.6
KEN,1992,24.64,653.4
KEN,1993,24.57,627.9
KEN,1994,24.73,722.6
KEN,1995,24.92,662.4
KEN,1996,24.76,541.6
KEN,1997,24.72,973.9
KEN,1998,25.02,727.5
KEN,1999,24.65,620.6
KEN,2000,24.79,498.2
KEN,2001,25.08,650.7
KEN,2002,25.23,813.2
KEN,2003,25.21,651.3
KEN,2004,25.05,658.9
KEN,2005,24.96,548.4
KEN,2006,25.07,794.1
KEN,2007,24.95,713.2
KEN,2008,24.91,685.3
KEN,2009,25.49,688.2
KEN,2010,25.28,676.2
KEN,2011,25.14,653.5
KEN,2012,24.82,807.4
KEN,2013,25.1,761.5
KEN,2014,25.08,629.9
KEN,2015,25.16,805.6
KEN,2016,25.48,720.0
KEN,2017,25.19,1044.7
KEN,2018,24.83,826.5
KEN,2019,25.25,1123.5
KEN,2020,25.27,805.7
KEN,2021,25.16,1026.0
KEN,2022,25.17,928.1
KEN,2023,25.54,1046.5
KGZ,1990,2.55,455.1
KGZ,1991,2.15,467.8
KGZ,1992,1.96,492.0
KGZ,1993,1.09,635.8
KGZ,1994,1.79,439.6
KGZ,1995,2.51,312.0
KGZ,1996,1.4,419.7
KGZ,1997,2.89,383.9
KGZ,1998,2.26,647.3
KGZ,1999,2.89,561.9
KGZ,2000,2.7,415.7
KGZ,2001,2.96,404.0
KGZ,2002,3.04,611.7
KGZ,2003,2.15,645.5
KGZ,2004,3.35,513.2
KGZ,2005,2.92,478.7
KGZ,2006,3.05,421.6
KGZ,2007,3.09,451.6
KGZ,2008,2.76,364.1
KGZ,2009,2.74,505.7
KGZ,2010,3.24,532.8
KGZ,2011,2.43,506.8
KGZ,2012,2.02,363.9
KGZ,2013,3.43,460.6
KGZ,2014,2.02,414.2
KGZ,2015,3.46,520.5
KGZ,2016,3.64,645.4
KGZ,2017,2.95,463.7
KGZ,2018,2.76,442.6
KGZ,2019,3.59,432.5
KGZ,2020,2.78,472.9
KGZ,2021,3.59,342.7
KGZ,2022,3.98,508.5
KGZ,2023,4.28,404.6
KHM,1990,27.65,1871.0
KHM,1991,27.62,1721.5
KHM,1992,27.38,1620.8
KHM,1993,27.29,1451.7
KHM,1994,27.37,2037.2
KHM,1995,27.28,1893.6
KHM,1996,26.88,1911.6
KHM,1997,27.38,1657.5
KHM,1998,27.98,1876.1
KHM,1999,26.8,1950.5
KHM,2000,27.08,2051.5
KHM,2001,27.23,1912.1
KHM,2002,27.36,1829.3
KHM,2003,27.28,1821.3
KHM,2004,27.26,1702.7
KHM,2005,27.36,1760.5
KHM,2006,27.3,2040.7
KHM,2007,27.19,2247.8
KHM,2008,26.84,1789.3
KHM,2009,27.14,1905.8
KHM,2010,27.74,1780.6
KHM,2011,26.8,2081.8
KHM,2012,27.61,1800.9
KHM,2013,27.26,2056.4
KHM,2014,27.34,1863.9
KHM,2015,27.75,1667.0
KHM,2016,27.99,1729.3
KHM,2017,27.4,2017.8
KHM,2018,27.43,1772.9
KHM,2019,27.92,1722.5
KHM,2020,27.85,1830.4
KHM,2021,27.37,2020.3
KHM,2022,27.19,2113.8
KHM,2023,27.95,1885.3
KNA,1990,27.16,1070.9
KNA,1991,27.16,942.7
KNA,1992,27.3,1285.4
KNA,1993,27.43,949.0
KNA,1994,27.3,847.7
KNA,1995,27.62,985.5
KNA,1996,27.48,1122.2
KNA,1997,27.84,997.0
KNA,1998,28.26,1325.1
KNA,1999,27.74,1152.5
KNA,2000,27.55,842.1
KNA,2001,27.86,1095.0
KNA,2002,27.83,1079.0
KNA,2003,27.92,1135.9
KNA,2004,27.49,1297.3
KNA,2005,27.85,1409.8
KNA,2006,27.6,1406.2
KNA,2007,27.56,1071.9
KNA,2008,27.2,1408.0
KNA,2009,27.59,935.0
KNA,2010,27.98,1292.2
KNA,2011,27.52,1147.8
KNA,2012,27.56,912.0
KNA,2013,27.75,1098.5
KNA,2014,27.72,1114.6
KNA,2015,27.96,643.7
KNA,2016,27.95,1091.5
KNA,2017,27.7,1180.5
KNA,2018,27.44,1015.1
KNA,2019,27.8,1065.9
KNA,2020,27.78,1041.5
KNA,2021,27.68,912.7
KNA,2022,27.47,993.8
KNA,2023,28.14,1082.1
KOR,1990,12.55,1643.5
KOR,1991,11.84,1375.9
KOR,1992,11.97,1167.5
KOR,1993,11.38,1454.8
KOR,1994,12.71,948.0
KOR,1995,11.71,1070.8
KOR,1996,11.6,1176.5
KOR,1997,12.22,1373.9
KOR,1998,13.04,1755.8
KOR,1999,12.31,1715.3
KOR,2000,12.1,1312.9
KOR,2001,12.29,1152.9
KOR,2002,12.3,1405.7
KOR,2003,12.06,2011.2
KOR,2004,12.65,1520.9
KOR,2005,11.83,1310.5
KOR,2006,12.23,1543.4
KOR,2007,12.69,1401.2
KOR,2008,12.29,1173.6
KOR,2009,12.25,1301.0
KOR,2010,12.12,1529.4
KOR,2011,11.74,1512.2
KOR,2012,11.7,1587.3
KOR,2013,12.23,1230.4
KOR,2014,12.24,1257.1
KOR,2015,12.6,1093.7
KOR,2016,12.96,1320.7
KOR,2017,12.41,1000.3
KOR,2018,12.53,1440.6
KOR,2019,12.93,1281.5
KOR,2020,12.64,1668.5
KOR,2021,13.11,1392.6
KOR,2022,12.74,1216.3
KOR,2023,13.32,1630.5
KWT,1990,25.87,80.9
KWT,1991,25.39,153.3
KWT,1992,24.33,130.7
KWT,1993,25.29,158.2
KWT,1994,25.94,138.6
KWT,1995,25.46,124.8
KWT,1996,25.88,153.9
KWT,1997,25.58,172.1
KWT,1998,26.64,104.7
KWT,1999,26.74,154.4
KWT,2000,26.28,101.0
KWT,2001,26.82,123.4
KWT,2002,26.58,141.9
KWT,2003,26.6,136.5
KWT,2004,26.43,141.7
KWT,2005,26.3,141.1
KWT,2006,26.5,136.2
KWT,2007,26.46,106.0
KWT,2008,26.48,53.1
KWT,2009,26.68,94.6
KWT,2010,27.68,48.3
KWT,2011,26.34,96.5
KWT,2012,26.66,108.5
KWT,2013,26.18,91.4
KWT,2014,26.56,79.7
KWT,2015,26.92,100.4
KWT,2016,26.98,127.6
KWT,2017,26.98,93.1
KWT,2018,27.42,149.5
KWT,2019,26.98,85.2
KWT,2020,26.74,129.4
KWT,2021,27.83,38.0
KWT,2022,27.49,95.0
KWT,2023,27.52,138.6
LAO,1990,24.19,2010.8
LAO,1991,24.35,1696.9
LAO,1992,23.88,1712.0
LAO,1993,23.97,1399.8
LAO,1994,24.14,1990.5
LAO,1995,23.94,1824.0
LAO,1996,23.59,2015.4
LAO,1997,24.06,1777.4
LAO,1998,24.81,1650.0
LAO,1999,23.78,2086.5
LAO,2000,23.84,1859.2
LAO,2001,24.09,2050.2
LAO,2002,24.15,2138.8
LAO,2003,24.15,1648.3
LAO,2004,23.91,1741.4
LAO,2005,24.29,1940.8
LAO,2006,24.27,1957.8
LAO,2007,23.98,1864.5
LAO,2008,23.55,2183.7
LAO,2009,24.16,1685.8
LAO,2010,24.65,1771.5
LAO,2011,23.49,2197.1
LAO,2012,24.54,1875.1
LAO,2013,24.12,2085.7
LAO,2014,24.3,1558.2
LAO,2015,24.71,1550.6
LAO,2016,24.63,1875.6
LAO,2017,24.14,2052.5
LAO,2018,24.16,1862.8
LAO,2019,24.88,1503.8
LAO,2020,24.7,1574.3
LAO,2021,24.29,1738.8
LAO,2022,24.03,2034.5
LAO,2023,24.91,1857.7
LBN,1990,14.72,436.5
LBN,1991,14.62,932.2
LBN,1992,13.35,871.5
LBN,1993,14.38,486.1
LBN,1994,15.22,908.1
LBN,1995,14.73,458.2
LBN,1996,15.22,661.6
LBN,1997,14.26,681.7
LBN,1998,15.67,612.4
LBN,1999,15.58,384.4
LBN,2000,14.93,704.6
LBN,2001,15.64,701.0
LBN,2002,15.24,736.3
LBN,2003,15.26,890.6
LBN,2004,15.11,632.5
LBN,2005,15.1,580.4
LBN,2006,14.99,575.8
LBN,2007,15.23,578.8
LBN,2008,15.44,435.7
LBN,2009,15.32,702.3
LBN,2010,16.91,499.6
LBN,2011,14.83,745.9
LBN,2012,15.69,884.5
LBN,2013,15.52,605.7
LBN,2014,15.83,538.2
LBN,2015,15.55,688.6
LBN,2016,15.85,621.0
LBN,2017,15.61,390.2
LBN,2018,16.35,782.5
LBN,2019,15.71,831.4
LBN,2020,15.87,851.6
LBN,2021,16.14,589.2
LBN,2022,15.56,646.9
LBN,2023,16.28,756.8
LBR,1990,25.26,2119.7
LBR,1991,25.21,2287.4
LBR,1992,25.06,2271.8
LBR,1993,25.14,2290.4
LBR,1994,25.06,2369.3
LBR,1995,25.31,2446.7
LBR,1996,25.37,2633.1
LBR,1997,25.39,2174.5
LBR,1998,25.86,2400.3
LBR,1999,25.26,2579.8
LBR,2000,25.29,2417.7
LBR,2001,25.27,2551.9
LBR,2002,25.47,2481.3
LBR,2003,25.46,2554.6
LBR,2004,25.48,2501.5
LBR,2005,25.62,2456.1
LBR,2006,25.52,2599.7
LBR,2007,25.58,2380.4
LBR,2008,25.18,2436.0
LBR,2009,25.33,2451.4
LBR,2010,25.8,2701.7
LBR,2011,25.47,2608.1
LBR,2012,25.22,2224.3
LBR,2013,25.4,2427.8
LBR,2014,25.46,2654.5
LBR,2015,25.62,2326.7
LBR,2016,25.95,2595.8
LBR,2017,25.82,2298.8
LBR,2018,25.57,2451.8
LBR,2019,25.42,2428.8
LBR,2020,25.7,2430.8
LBR,2021,25.9,2420.9
LBR,2022,25.5,2423.0
LBR,2023,25.87,2341.8
LBY,1990,22.56,40.4
LBY,1991,22.31,45.0
LBY,1992,21.78,37.3
LBY,1993,22.42,35.1
LBY,1994,22.61,49.5
LBY,1995,22.55,48.1
LBY,1996,22.6,41.0
LBY,1997,22.58,43.0
LBY,1998,22.91,39.5
LBY,1999,23.21,34.4
LBY,2000,22.47,37.0
LBY,2001,23.17,36.3
LBY,2002,23.02,34.2
LBY,2003,23.04,40.7
LBY,2004,22.91,32.7
LBY,2005,22.83,38.0
LBY,2006,22.85,49.5
LBY,2007,23.01,34.8
LBY,2008,23.15,39.5
LBY,2009,23.08,29.8
LBY,2010,24.01,29.2
LBY,2011,22.53,39.4
LBY,2012,22.91,40.4
LBY,2013,22.97,36.1
LBY,2014,22.91,38.2
LBY,2015,22.58,37.4
LBY,2016,22.99,26.4
LBY,2017,22.57,38.0
LBY,2018,23.05,42.5
LBY,2019,22.66,43.0
LBY,2020,22.61,33.4
LBY,2021,23.02,30.6
LBY,2022,22.79,38.8
LBY,2023,22.91,38.8
LCA,1990,26.76,1962.3
LCA,1991,26.71,2042.0
LCA,1992,26.77,2232.1
LCA,1993,26.9,2000.9
LCA,1994,26.61,1872.1
LCA,1995,27.0,2142.8
LCA,1996,26.9,2316.9
LCA,1997,27.07,1658.5
LCA,1998,27.47,2443.2
LCA,1999,26.97,1905.6
LCA,2000,26.83,2001.2
LCA,2001,27.24,1872.6
LCA,2002,27.21,1673.2
LCA,2003,27.25,2149.1
LCA,2004,27.01,2860.2
LCA,2005,27.36,2592.5
LCA,2006,27.11,1887.2
LCA,2007,27.05,1942.8
LCA,2008,26.77,2267.1
LCA,2009,27.14,1755.3
LCA,2010,27.54,2687.5
LCA,2011,27.02,2727.7
LCA,2012,27.1,2219.9
LCA,2013,27.12,1900.0
LCA,2014,27.06,1864.4
LCA,2015,27.34,1486.4
LCA,2016,27.38,2274.8
LCA,2017,27.1,2246.4
LCA,2018,26.78,1971.0
LCA,2019,27.09,1512.2
LCA,2020,27.16,1952.9
LCA,2021,27.03,1614.4
LCA,2022,26.83,1987.8
LCA,2023,27.46,2097.8
LKA,1990,27.07,1948.3
LKA,1991,27.08,1602.7
LKA,1992,26.83,1432.8
LKA,1993,26.87,1920.8
LKA,1994,26.95,1793.0
LKA,1995,27.1,1608.2
LKA,1996,26.97,1726.3
LKA,1997,27.2,2001.7
LKA,1998,27.61,1616.5
LKA,1999,26.91,1743.0
LKA,2000,27.07,1775.8
LKA,2001,27.22,1469.5
LKA,2002,27.32,1732.0
LKA,2003,27.3,1661.6
LKA,2004,27.04,1969.8
LKA,2005,27.2,1627.3
LKA,2006,27.16,2167.9
LKA,2007,27.1,1602.4
LKA,2008,27.03,1958.3
LKA,2009,27.41,1518.3
LKA,2010,27.43,1836.3
LKA,2011,27.26,1635.2
LKA,2012,27.45,1719.6
LKA,2013,27.19,1531.7
LKA,2014,27.35,1807.0
LKA,2015,27.32,2285.8
LKA,2016,27.7,1423.2
LKA,2017,27.42,1726.5
LKA,2018,27.32,1804.0
LKA,2019,27.65,2005.1
LKA,2020,27.61,1600.5
LKA,2021,27.38,2041.9
LKA,2022,27.19,1803.4
LKA,2023,27.41,2268.3
LSO,1990,12.12,679.6
LSO,1991,12.03,951.8
LSO,1992,12.84,499.0
LSO,1993,12.52,772.3
LSO,1994,11.72,644.4
LSO,1995,12.16,788.4
LSO,1996,11.57,1014.2
LSO,1997,11.9,865.5
LSO,1998,12.49,947.8
LSO,1999,12.75,756.5
LSO,2000,11.59,948.5
LSO,2001,12.03,980.7
LSO,2002,12.09,785.0
LSO,2003,12.45,647.1
LSO,2004,12.64,755.2
LSO,2005,12.72,664.1
LSO,2006,12.05,1032.5
LSO,2007,12.5,784.4
LSO,2008,12.58,793.3
LSO,2009,12.38,853.1
LSO,2010,12.76,960.4
LSO,2011,12.06,946.6
LSO,2012,12.37,749.4
LSO,2013,12.34,632.5
LSO,2014,12.57,720.5
LSO,2015,13.02,520.0
LSO,2016,13.15,665.2
LSO,2017,12.72,702.4
LSO,2018,12.91,608.2
LSO,2019,13.53,714.4
LSO,2020,12.66,910.1
LSO,2021,12.31,1038.5
LSO,2022,12.65,879.8
LSO,2023,12.82,839.8
LTU,1990,7.84,787.3
LTU,1991,7.12,608.0
LTU,1992,7.38,642.5
LTU,1993,6.33,699.3
LTU,1994,6.85,677.8
LTU,1995,6.98,683.2
LTU,1996,5.54,554.4
LTU,1997,6.62,698.8
LTU,1998,6.61,776.2
LTU,1999,7.71,641.7
LTU,2000,8.05,633.2
LTU,2001,7.12,761.2
LTU,2002,7.71,607.8
LTU,2003,6.81,631.3
LTU,2004,6.87,706.6
LTU,2005,6.96,638.8
LTU,2006,7.3,610.4
LTU,2007,7.9,742.4
LTU,2008,8.16,694.4
LTU,2009,7.18,744.6
LTU,2010,6.46,833.1
LTU,2011,7.67,643.2
LTU,2012,6.87,789.3
LTU,2013,7.59,697.4
LTU,2014,7.92,659.6
LTU,2015,8.49,581.5
LTU,2016,7.72,757.0
LTU,2017,7.58,833.1
LTU,2018,8.16,581.1
LTU,2019,8.66,609.8
LTU,2020,9.01,641.5
LTU,2021,7.25,710.6
LTU,2022,7.97,672.7
LTU,2023,8.62,713.4
LUX,1990,10.18,930.9
LUX,1991,9.11,750.4
LUX,1992,9.87,923.0
LUX,1993,9.24,1005.5
LUX,1994,10.4,985.7
LUX,1995,9.82,1038.4
LUX,1996,8.05,703.5
LUX,1997,9.73,900.1
LUX,1998,9.72,1051.2
LUX,1999,10.29,1072.1
LUX,2000,10.38,1110.2
LUX,2001,9.74,1196.7
LUX,2002,10.16,1115.6
LUX,2003,10.1,764.2
LUX,2004,9.63,922.3
LUX,2005,9.96,835.2
LUX,2006,10.22,943.8
LUX,2007,10.43,1043.4
LUX,2008,9.97,989.3
LUX,2009,9.96,928.4
LUX,2010,8.68,1005.1
LUX,2011,10.53,856.7
LUX,2012,9.85,1040.4
LUX,2013,9.29,986.4
LUX,2014,11.01,926.9
LUX,2015,10.56,855.0
